@RELATION svm
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE features137 NUMERIC
@ATTRIBUTE features138 NUMERIC
@ATTRIBUTE class {./out/bal/Cough,./out/bal/Bell,./out/bal/Speech}

@DATA
0.021713,0.017877,3.088095,0.053455,0.099994,0.011354,0.000142,0.034580,-21.756861,2.667603,-1.020521,0.376061,-0.464607,-0.105810,-0.340906,-0.076888,0.076127,0.227451,0.223638,-0.134372,-0.389036,0.000600,0.000103,0.006667,0.000071,0.000141,0.003031,0.000890,0.000496,0.000746,0.000286,0.001022,0.000063,0.002243,-0.000016,-0.000201,-0.002757,0.001590,0.004081,0.000033,-0.000001,-0.000043,-0.029212,-0.006763,0.003681,0.004474,-0.004375,-0.011609,-0.008950,0.003894,0.015675,0.020444,0.014009,0.005229,-0.000268,0.000013,-0.000001,-0.000048,-0.000003,-0.000003,-0.000128,0.000011,0.000005,0.000011,-0.000008,-0.000045,0.000000,-0.000037,0.001660,0.005729,0.114685,0.009848,0.024370,0.005953,0.000122,0.004574,0.929660,0.345581,0.076834,0.092283,0.067909,0.092307,0.085311,0.086870,0.070379,0.077967,0.056851,0.062310,0.063937,0.000375,0.000064,0.005038,0.000034,0.000070,0.001814,0.000453,0.000207,0.000389,0.000105,0.000766,0.000037,0.001422,0.000255,0.000787,0.045466,0.013664,0.035319,0.001940,0.000150,0.001710,0.227288,0.138807,0.072419,0.071988,0.080087,0.072815,0.076398,0.064387,0.066181,0.080659,0.055567,0.058271,0.047240,0.000283,0.000035,0.001266,0.000031,0.000069,0.001417,0.000440,0.000131,0.000237,0.000098,0.000799,0.000042,0.000474,200.000000,0.116564,./out/bal/Bell
0.053185,0.010251,2.358378,0.138620,0.157880,0.372930,0.000099,0.067643,-24.332619,0.631878,-0.626148,0.234704,0.037583,0.176247,0.241525,0.028372,-0.043843,-0.023020,-0.039046,0.119645,0.014194,0.000325,0.000270,0.000650,0.001702,0.001355,0.000742,0.000565,0.009871,0.001323,0.000786,0.000695,0.003467,0.003509,0.000116,0.000142,0.009226,0.000458,0.000801,0.003643,0.000000,0.000087,0.019302,-0.009663,0.010056,-0.001924,0.006020,-0.000707,-0.001555,-0.006844,-0.005142,0.004186,0.003128,0.005930,-0.003099,-0.000000,0.000021,-0.000013,-0.000032,-0.000017,0.000009,0.000068,-0.000033,-0.000011,-0.000019,-0.000056,0.000002,-0.000007,0.009172,0.005126,0.401813,0.023470,0.021181,0.115565,0.000105,0.014541,1.427636,0.367023,0.278685,0.154150,0.127896,0.097671,0.040235,0.058185,0.049256,0.047788,0.049130,0.049571,0.062010,0.000214,0.000132,0.000377,0.000965,0.000684,0.000431,0.000202,0.005967,0.000649,0.000516,0.000467,0.002426,0.001912,0.001597,0.001416,0.218643,0.010561,0.012881,0.048011,0.000102,0.007403,0.498950,0.171327,0.119428,0.081747,0.082082,0.078502,0.040784,0.038485,0.038534,0.032666,0.033884,0.037796,0.041296,0.000172,0.000131,0.000345,0.000750,0.000677,0.000262,0.000198,0.001173,0.000534,0.000424,0.000304,0.001481,0.000533,400.000000,0.101695,./out/bal/Bell
0.060478,0.016397,2.850069,0.101699,0.128668,0.213594,0.000059,0.069644,-21.583958,1.364763,-0.826461,0.213345,-0.359950,-0.213864,-0.438574,0.438721,-0.239743,-0.339970,0.170461,0.025267,-0.244254,0.002245,0.002259,0.006021,0.004213,0.001731,0.000850,0.001027,0.000538,0.002039,0.001309,0.001393,0.001649,0.002418,-0.000260,-0.000014,0.015163,-0.001330,-0.001910,-0.009500,-0.000006,-0.001445,0.011895,0.022313,-0.001767,-0.002673,-0.001369,-0.005356,0.002447,-0.000240,-0.005208,-0.001376,-0.000834,0.000544,-0.001320,0.000075,0.000153,-0.000032,0.000088,0.000048,-0.000014,0.000034,0.000001,0.000024,0.000022,0.000028,0.000025,-0.000015,0.004753,0.002255,0.151477,0.009772,0.009460,0.063735,0.000042,0.007885,0.613305,0.300335,0.244549,0.187514,0.182799,0.122066,0.127866,0.099552,0.086160,0.088215,0.060595,0.060611,0.071985,0.001136,0.001129,0.001841,0.001468,0.000903,0.000464,0.000348,0.000256,0.001693,0.000424,0.000694,0.001018,0.000551,0.001280,0.000521,0.076932,0.005614,0.009466,0.019948,0.000046,0.003207,0.234527,0.143840,0.132621,0.105416,0.093296,0.072673,0.073999,0.047758,0.051006,0.054835,0.048912,0.048419,0.043496,0.000603,0.000582,0.001263,0.000810,0.000682,0.000368,0.000249,0.000184,0.000635,0.000292,0.000511,0.000596,0.000315,300.000000,0.148649,./out/bal/Bell
0.162536,0.022978,2.609153,0.206812,0.115245,1.215957,0.000132,0.224002,-28.211717,-0.615927,-0.357431,-0.109406,0.111793,-0.795014,0.675923,-0.413491,-0.375888,-0.069720,0.368414,-0.938044,0.250617,0.000010,0.000004,0.000015,0.000013,0.000010,0.000088,0.000005,0.000002,0.000003,0.000003,0.000006,0.000009,0.000025,-0.000954,-0.000501,-0.053371,0.000183,0.001562,-0.001300,0.000004,-0.000003,-0.030434,0.046510,-0.017555,-0.018573,-0.010588,0.008765,0.002533,-0.003936,0.001105,-0.000724,0.000818,-0.000449,0.000580,0.000000,0.000000,-0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009529,0.006592,0.234854,0.009401,0.013668,0.098091,0.000093,0.024251,0.555985,0.349561,0.223606,0.199125,0.141326,0.180205,0.096880,0.106769,0.076838,0.054977,0.059014,0.082528,0.055238,0.000006,0.000002,0.000009,0.000007,0.000003,0.000072,0.000002,0.000001,0.000001,0.000001,0.000003,0.000003,0.000020,0.001787,0.001211,0.075989,0.007860,0.015758,0.034772,0.000104,0.021745,0.388666,0.336444,0.194030,0.141203,0.172444,0.105691,0.091758,0.133845,0.063129,0.058748,0.074394,0.094858,0.059791,0.000007,0.000001,0.000004,0.000006,0.000002,0.000092,0.000002,0.000001,0.000001,0.000001,0.000002,0.000003,0.000024,400.000000,0.136364,./out/bal/Bell
0.133638,0.034868,3.046133,0.195618,0.123012,1.508815,0.000076,0.227496,-23.851972,-0.652746,0.622026,0.102209,-0.223502,0.963016,-0.460391,0.377845,-0.102423,-0.095817,0.319674,-0.343315,0.444486,0.000013,0.000018,0.000160,0.000014,0.000019,0.000017,0.000016,0.000810,0.000259,0.000022,0.000015,0.000008,0.000244,-0.000001,-0.000007,-0.012180,-0.000965,-0.001743,-0.000455,0.000006,-0.000075,0.001756,-0.004739,0.001757,0.004509,0.001192,0.001868,-0.003167,0.001179,-0.005425,-0.000702,-0.000682,0.002289,-0.002773,-0.000000,0.000003,-0.000005,0.000000,0.000001,-0.000000,0.000000,-0.000021,-0.000010,-0.000000,-0.000000,-0.000000,-0.000006,0.003418,0.001460,0.050524,0.003111,0.006644,0.038955,0.000037,0.000212,0.172773,0.047974,0.070572,0.045535,0.058557,0.032138,0.034455,0.037349,0.029581,0.028698,0.037985,0.026313,0.035582,0.000004,0.000006,0.000096,0.000005,0.000004,0.000004,0.000003,0.000394,0.000124,0.000006,0.000004,0.000002,0.000096,0.001565,0.001458,0.089914,0.004403,0.009481,0.025800,0.000041,0.000263,0.153372,0.053807,0.038732,0.031328,0.034987,0.022936,0.024396,0.025513,0.017522,0.020257,0.022350,0.017588,0.023469,0.000003,0.000008,0.000129,0.000007,0.000003,0.000004,0.000003,0.000328,0.000111,0.000005,0.000004,0.000002,0.000081,120.000000,0.182243,./out/bal/Bell
0.068565,0.061255,3.250733,0.112982,0.122179,0.585636,0.000038,0.113929,-18.488999,0.222235,-0.519524,0.282005,-0.239017,0.083487,0.152045,0.044174,-0.241174,-0.296017,-0.205758,0.211675,-0.030516,0.000281,0.025207,0.000771,0.000185,0.000413,0.000115,0.000218,0.000124,0.000784,0.000181,0.000128,0.004490,0.007310,-0.000210,-0.000399,-0.000598,-0.000197,0.000615,-0.003395,0.000001,-0.000227,-0.001545,0.012491,0.001452,0.001336,-0.003697,0.006598,-0.004043,-0.001467,0.000530,0.001773,-0.000333,-0.005563,0.000302,0.000002,0.001077,0.000005,-0.000003,0.000022,0.000001,-0.000002,-0.000005,0.000007,0.000010,0.000007,0.000115,0.000294,0.004346,0.004985,0.031564,0.006001,0.006185,0.074165,0.000011,0.010636,0.150141,0.162821,0.060103,0.058981,0.057697,0.056287,0.053750,0.054798,0.068735,0.055287,0.062414,0.071842,0.065433,0.000154,0.008102,0.000367,0.000086,0.000160,0.000044,0.000071,0.000043,0.000459,0.000071,0.000045,0.002351,0.002368,0.000834,0.001483,0.015535,0.003489,0.007843,0.016223,0.000011,0.003979,0.060448,0.053863,0.034220,0.028983,0.030687,0.031579,0.029931,0.029194,0.028761,0.031605,0.026107,0.027708,0.028641,0.000186,0.000952,0.000272,0.000061,0.000185,0.000039,0.000081,0.000035,0.000201,0.000035,0.000034,0.000768,0.000333,60.000000,0.085714,./out/bal/Bell
0.192718,0.001609,2.288931,0.257080,0.169936,1.538412,0.000078,0.415564,-27.473556,0.636297,-0.245204,-0.055889,-0.152920,0.158522,-0.585238,-0.075589,-0.199268,-0.519451,0.090366,-0.360193,0.011115,0.000166,0.000159,0.000164,0.000128,0.000138,0.000145,0.000089,0.000090,0.000175,0.000085,0.000095,0.000163,0.000077,0.000109,-0.000011,0.013297,-0.001121,-0.000169,-0.008124,0.000000,-0.002522,-0.018820,0.014387,-0.006393,0.004698,0.000135,-0.001916,-0.000646,0.001670,-0.000952,0.001005,0.000699,-0.002145,0.002777,0.000001,0.000001,0.000002,0.000000,-0.000001,-0.000001,0.000001,0.000002,0.000003,0.000000,0.000001,0.000000,0.000000,0.056483,0.000673,0.424598,0.022849,0.009142,0.206557,0.000120,0.035092,0.364622,0.346121,0.139851,0.111577,0.087042,0.070523,0.091729,0.070018,0.078526,0.060645,0.077589,0.083719,0.094584,0.000159,0.000162,0.000167,0.000128,0.000123,0.000165,0.000082,0.000119,0.000206,0.000083,0.000092,0.000167,0.000074,0.004788,0.000174,0.219016,0.014135,0.007064,0.113798,0.000162,0.037652,0.208028,0.207893,0.097958,0.071350,0.050997,0.045556,0.052804,0.045515,0.045728,0.048183,0.037402,0.042666,0.048088,0.000072,0.000108,0.000106,0.000075,0.000068,0.000119,0.000057,0.000108,0.000225,0.000051,0.000050,0.000077,0.000044,60.000000,0.073529,./out/bal/Bell
0.049214,0.006688,2.560064,0.157066,0.131284,0.587294,0.000113,0.095280,-30.198435,0.526075,0.146551,0.131660,-0.490933,-0.077083,-0.252165,-0.351272,-0.188158,-0.074944,-0.177712,-0.100105,0.235388,0.000528,0.004443,0.001583,0.034145,0.000496,0.000497,0.001134,0.000120,0.001758,0.000273,0.003353,0.000712,0.011140,-0.000583,0.000039,0.001527,-0.000394,0.001706,-0.007730,0.000011,-0.001025,0.046657,0.051595,0.044466,0.033679,0.023872,0.013178,0.005892,0.005144,0.010646,0.018039,0.012561,0.027149,0.028290,0.000096,-0.000020,0.000390,0.000349,0.000031,0.000012,0.000006,0.000001,0.000008,-0.000000,-0.000004,0.000000,0.000122,0.007557,0.002854,0.399046,0.041108,0.034310,0.137659,0.000145,0.024811,2.178000,0.355788,0.180581,0.126361,0.150964,0.114600,0.159473,0.123640,0.183549,0.183429,0.143465,0.116458,0.143522,0.000514,0.001821,0.001007,0.018620,0.000419,0.000598,0.001231,0.000151,0.001691,0.000221,0.003241,0.000500,0.005348,0.002259,0.000500,0.212265,0.023573,0.024503,0.076408,0.000165,0.015940,0.559317,0.196036,0.146175,0.101744,0.103744,0.090296,0.104335,0.087728,0.104435,0.083295,0.070522,0.071049,0.078654,0.000523,0.000985,0.001114,0.007168,0.000380,0.000564,0.001064,0.000148,0.001144,0.000221,0.002206,0.000375,0.002300,300.000000,0.100775,./out/bal/Bell
0.054322,0.037258,3.290925,0.094461,0.106147,0.074213,0.000089,0.069276,-21.195649,-0.673736,-1.812124,0.471227,-0.268143,0.040912,-0.440231,-0.682960,0.084947,-0.049142,-0.182382,0.081105,-0.037746,0.000417,0.000279,0.000055,0.000095,0.000021,0.000061,0.001097,0.000342,0.015083,0.000081,0.023956,0.000036,0.009867,0.000022,-0.000044,0.000254,0.000287,0.000749,0.000215,-0.000003,0.000075,-0.001429,-0.005184,-0.001459,-0.002226,-0.000212,-0.000755,-0.001182,-0.000666,-0.001151,-0.001632,0.001922,0.000079,-0.004092,0.000000,0.000008,-0.000003,0.000000,-0.000000,0.000000,0.000002,-0.000104,-0.000302,0.000004,-0.000008,-0.000000,-0.000084,0.001208,0.001579,0.008473,0.006630,0.015088,0.021079,0.000045,0.002081,0.247762,0.121173,0.098937,0.085861,0.076199,0.060053,0.061789,0.070035,0.076313,0.091959,0.132972,0.099611,0.129356,0.000352,0.000097,0.000025,0.000060,0.000010,0.000035,0.000677,0.000174,0.008424,0.000044,0.011350,0.000017,0.004393,0.000371,0.000536,0.006972,0.007882,0.020855,0.006016,0.000058,0.001143,0.135529,0.093539,0.064381,0.059672,0.054815,0.047697,0.056711,0.054640,0.042296,0.044074,0.050005,0.039533,0.044415,0.000233,0.000045,0.000032,0.000045,0.000011,0.000019,0.000157,0.000268,0.001547,0.000055,0.003980,0.000016,0.001238,150.000000,0.085000,./out/bal/Bell
0.023138,0.031624,3.192341,0.066867,0.118628,0.138074,0.000071,0.060835,-20.065350,3.132799,-0.707066,0.560677,-0.335754,0.227347,0.308662,0.186979,0.227220,-0.225813,0.216920,0.307183,0.164197,0.007323,0.003562,0.005607,0.005049,0.006191,0.006188,0.003641,0.000905,0.003232,0.005083,0.003128,0.004936,0.003371,-0.000010,-0.000172,-0.002391,0.000026,0.000173,-0.000025,0.000000,-0.000060,-0.016212,0.001093,0.001198,0.001151,0.000746,-0.000025,0.000929,-0.000435,0.000014,-0.000037,-0.001100,-0.000019,-0.000610,0.000018,0.000009,0.000018,-0.000003,-0.000013,0.000058,-0.000002,-0.000001,-0.000010,-0.000034,0.000003,-0.000044,0.000004,0.007574,0.003426,0.041748,0.015539,0.018652,0.103796,0.000037,0.038675,0.243918,0.176448,0.094394,0.095434,0.090929,0.058694,0.041819,0.038153,0.049864,0.035580,0.042400,0.025210,0.029385,0.003377,0.001922,0.002607,0.001961,0.002258,0.002454,0.001394,0.000371,0.001279,0.001752,0.001457,0.002115,0.000594,0.001578,0.001188,0.041255,0.008923,0.020659,0.021827,0.000045,0.013289,0.075474,0.073777,0.051666,0.043096,0.044756,0.035017,0.024763,0.022268,0.022593,0.023139,0.021256,0.017756,0.016845,0.001586,0.001129,0.001304,0.001186,0.001351,0.001223,0.000921,0.000284,0.000966,0.001087,0.000976,0.001246,0.000431,171.428571,0.085714,./out/bal/Bell
0.095682,0.022236,2.899137,0.138134,0.127901,0.890886,0.000016,0.155178,-18.685558,0.935610,-0.962023,-0.510318,0.147154,-0.106203,-0.137487,-0.324500,-0.151485,-0.303162,-0.152163,-0.004362,0.009521,0.001456,0.001928,0.001928,0.002665,0.000984,0.002178,0.002569,0.004260,0.002014,0.000884,0.001481,0.001264,0.002043,-0.000062,-0.000108,0.016506,0.000088,0.000712,-0.001933,-0.000000,-0.000123,0.001313,0.006908,0.000765,0.002955,-0.004199,0.004584,0.005081,0.003989,-0.003526,-0.001234,0.003931,0.004248,-0.009272,-0.000001,0.000046,0.000021,0.000031,-0.000010,-0.000010,0.000162,0.000013,0.000044,0.000001,-0.000080,0.000003,0.000012,0.007901,0.004175,0.101246,0.011272,0.007856,0.105282,0.000010,0.016673,0.267607,0.086152,0.184578,0.085789,0.127586,0.056776,0.063369,0.084646,0.078047,0.071405,0.074127,0.063975,0.077754,0.000432,0.001225,0.000580,0.001016,0.000565,0.000791,0.000869,0.002521,0.000625,0.000449,0.000635,0.000488,0.000672,0.003149,0.001518,0.100843,0.004767,0.006056,0.047411,0.000010,0.007702,0.098406,0.039212,0.070182,0.046130,0.046882,0.037451,0.033499,0.036396,0.033859,0.038819,0.039747,0.034544,0.044491,0.000293,0.000499,0.000551,0.000644,0.000340,0.000519,0.000622,0.001308,0.000582,0.000372,0.000352,0.000374,0.000420,100.000000,0.096774,./out/bal/Speech
0.076771,0.027914,3.053595,0.156831,0.177044,0.550928,0.000019,0.098024,-18.579359,1.998844,-0.329515,0.025671,0.165015,0.071241,-0.009200,0.136137,-0.160948,0.035205,-0.072001,0.072179,0.010005,0.001752,0.001662,0.008135,0.004861,0.003576,0.003261,0.004905,0.002920,0.001696,0.002574,0.001496,0.002772,0.003147,-0.000396,-0.000079,0.012609,0.000051,-0.000005,-0.000108,-0.000001,0.000102,-0.002680,0.002372,-0.007416,-0.003706,0.006105,0.002096,-0.000903,0.000719,-0.004919,-0.006773,0.002233,-0.004510,0.004063,0.000033,-0.000001,-0.000047,0.000232,0.000162,0.000016,0.000035,0.000013,0.000020,-0.000165,0.000018,0.000007,0.000051,0.018049,0.003602,0.107334,0.017035,0.009723,0.137482,0.000010,0.033577,0.285786,0.210545,0.194282,0.126321,0.134235,0.144034,0.077728,0.065027,0.071942,0.113930,0.080928,0.069004,0.080584,0.000563,0.000630,0.003040,0.001493,0.001416,0.001084,0.001798,0.000966,0.000529,0.001075,0.000715,0.001223,0.000921,0.004579,0.001163,0.065312,0.007237,0.005045,0.052718,0.000011,0.018065,0.101410,0.075950,0.077951,0.046871,0.056745,0.040620,0.040854,0.036544,0.040371,0.047367,0.038880,0.038903,0.037934,0.000427,0.000425,0.001878,0.001172,0.000931,0.000726,0.001189,0.000748,0.000425,0.000702,0.000443,0.000784,0.000597,150.000000,0.079365,./out/bal/Speech
0.108506,0.009554,3.220965,0.143610,0.115273,1.244640,0.000011,0.207722,-19.503654,0.236241,-0.994402,-0.336822,-0.156346,0.057055,-0.083370,-0.122787,-0.218201,-0.059183,-0.049002,0.088410,0.017666,0.000756,0.001494,0.000745,0.001934,0.001705,0.001971,0.001344,0.001042,0.001355,0.001046,0.001125,0.001488,0.000876,-0.000162,-0.000203,-0.000637,-0.000046,-0.000029,-0.001154,0.000000,-0.000090,-0.015251,0.003339,-0.001315,-0.002077,-0.000333,-0.001106,-0.001308,0.000151,0.001445,0.001180,0.002922,0.000832,-0.000315,-0.000013,0.000022,-0.000000,0.000001,-0.000026,-0.000007,0.000010,-0.000004,-0.000004,-0.000000,0.000028,-0.000006,0.000001,0.010702,0.001656,0.038279,0.013546,0.007682,0.188901,0.000004,0.025383,0.156623,0.056617,0.079983,0.058904,0.055150,0.041987,0.037851,0.049498,0.049871,0.054048,0.052016,0.049869,0.045738,0.000300,0.000550,0.000250,0.000747,0.000708,0.000738,0.000489,0.000428,0.000392,0.000394,0.000562,0.000540,0.000182,0.001834,0.000317,0.019244,0.003314,0.005151,0.035934,0.000003,0.005589,0.028860,0.019228,0.022572,0.019461,0.021698,0.019573,0.016080,0.019070,0.017717,0.019438,0.016951,0.019192,0.016818,0.000169,0.000332,0.000219,0.000434,0.000462,0.000549,0.000360,0.000240,0.000251,0.000334,0.000300,0.000320,0.000171,80.000000,0.067308,./out/bal/Speech
0.054886,0.025641,2.607726,0.091318,0.113783,0.290941,0.000044,0.064196,-19.604873,1.523759,-1.043149,-0.213304,-0.158024,0.093277,0.063690,-0.341315,-0.284983,-0.399869,-0.162559,0.072008,-0.327106,0.002773,0.001627,0.002992,0.002725,0.003199,0.002451,0.003031,0.002499,0.002026,0.001795,0.001997,0.003519,0.002297,-0.000203,0.000625,0.016041,0.000641,0.001936,0.000010,-0.000002,0.000146,0.032812,-0.008425,-0.007602,-0.001923,0.000523,0.003499,-0.003501,-0.007152,0.000809,0.002543,0.005903,0.001957,-0.008823,0.000022,-0.000009,-0.000033,0.000082,-0.000019,-0.000063,0.000083,0.000161,-0.000040,-0.000019,0.000006,-0.000026,0.000026,0.007913,0.005301,0.290993,0.010731,0.009821,0.145112,0.000036,0.022758,0.731330,0.318114,0.353005,0.222298,0.230193,0.159147,0.138371,0.124108,0.125054,0.130989,0.166067,0.176446,0.183129,0.001438,0.000819,0.001702,0.001031,0.001724,0.001490,0.001895,0.001106,0.001000,0.000949,0.001182,0.001923,0.000910,0.002432,0.001119,0.157561,0.006137,0.011096,0.079842,0.000034,0.012406,0.236915,0.154904,0.152401,0.114450,0.078083,0.081354,0.071042,0.080515,0.069521,0.074201,0.078330,0.079782,0.077942,0.000679,0.000518,0.001007,0.000804,0.001171,0.001215,0.001762,0.000691,0.000842,0.000781,0.000962,0.000979,0.000707,120.000000,0.082569,./out/bal/Speech
0.062489,0.012535,2.778743,0.135672,0.160722,0.360351,0.000030,0.062560,-20.093978,1.916471,-0.249595,-0.511939,-0.491419,0.238964,-0.148268,-0.057974,0.072543,-0.110436,-0.398445,-0.398064,-0.209303,0.012380,0.003921,0.003740,0.001865,0.001464,0.001419,0.000948,0.000674,0.004332,0.002896,0.001205,0.004025,0.004986,-0.000081,-0.000045,0.008200,0.000023,0.000159,-0.000003,-0.000000,0.000106,-0.008381,-0.001060,0.007752,-0.003279,-0.002713,0.000339,-0.003721,0.002441,-0.001504,0.001726,0.003063,0.001633,0.000014,-0.000025,-0.000080,-0.000027,-0.000004,-0.000010,0.000007,0.000050,0.000034,-0.000155,0.000020,0.000002,-0.000080,-0.000049,0.007485,0.002337,0.118550,0.012800,0.008883,0.072344,0.000022,0.020671,0.417645,0.191419,0.315856,0.239239,0.151488,0.102846,0.093200,0.117679,0.130764,0.085601,0.089461,0.116867,0.141258,0.007037,0.001681,0.002018,0.001017,0.001007,0.001023,0.000348,0.000279,0.003486,0.001343,0.000616,0.001674,0.002050,0.003245,0.000912,0.134284,0.007128,0.006422,0.037557,0.000023,0.009559,0.148759,0.079561,0.086470,0.067453,0.062084,0.053047,0.051480,0.047308,0.048053,0.046495,0.046729,0.052329,0.052842,0.003258,0.000980,0.001063,0.000621,0.000525,0.000487,0.000121,0.000173,0.001267,0.000681,0.000435,0.001204,0.000896,240.000000,0.075342,./out/bal/Speech
